,timestamp,open,high,low,close,volume
696,2017-03-10,2.3,2.5,2.2,2.25,133386
697,2017-03-09,2.15,2.35,2.1,2.25,142907
698,2017-03-08,2.1,2.35,2.1,2.1,59577
699,2017-03-07,2.2,2.2,2.1,2.1,26795
700,2017-03-06,2.25,2.25,2.112,2.25,33406
701,2017-03-03,2.2,2.3,2.15,2.3,6418
702,2017-03-02,2.056,2.2,2.05,2.15,32621
703,2017-03-01,2.15,2.15,2.05,2.05,27523
704,2017-02-28,2.2,2.3,2.005,2.15,104084
705,2017-02-27,2.1,2.3,2.05,2.25,48692
706,2017-02-24,2.136,2.15,2.024,2.15,176068
707,2017-02-23,2.35,2.35,2.05,2.135,96796
708,2017-02-22,2.4,2.45,2.25,2.25,74556
709,2017-02-21,2.25,2.4,2.175,2.35,157212
710,2017-02-17,2.05,2.2,1.95,2.15,97549
711,2017-02-16,1.745,2.05,1.726,2.0,112128
712,2017-02-15,1.75,1.75,1.7,1.75,29974
713,2017-02-14,1.7,1.75,1.7,1.7,8000
714,2017-02-13,1.65,1.75,1.65,1.7,34405
715,2017-02-10,1.8,1.8,1.495,1.545,122802
716,2017-02-09,1.74,1.85,1.7,1.75,24994
717,2017-02-08,1.719,1.8,1.7,1.7,3458
718,2017-02-07,1.8,1.8,1.7,1.7,30208
719,2017-02-06,1.7,1.8,1.7,1.78,8665
720,2017-02-03,1.8,1.8,1.75,1.75,9270
721,2017-02-02,1.8,1.8,1.65,1.8,24259
722,2017-02-01,1.8,1.8,1.65,1.75,3399
723,2017-01-31,1.75,1.8,1.65,1.8,38253
724,2017-01-30,1.9,1.9,1.75,1.75,15091
725,2017-01-27,1.8,1.9,1.8,1.9,6966
726,2017-01-26,1.8,1.9,1.8,1.85,12191
727,2017-01-25,1.8,1.8,1.75,1.75,31598
728,2017-01-24,1.711,1.75,1.6975,1.7247,29252
729,2017-01-23,1.81,1.85,1.75,1.75,15664
730,2017-01-20,1.9371,1.94,1.65,1.8,59996
731,2017-01-19,1.85,1.95,1.85,1.95,4491
732,2017-01-18,1.955,2.0,1.8,1.85,24560
733,2017-01-17,2.0,2.0,1.85,1.95,68066
734,2017-01-13,1.9,2.1905,1.8981,2.05,114671
735,2017-01-12,1.89,1.89,1.8,1.85,25563
736,2017-01-11,1.85,1.9,1.8,1.85,34643
737,2017-01-10,1.95,1.95,1.85,1.85,30050
738,2017-01-09,2.0,2.0,1.9,1.9,10971
739,2017-01-06,1.85,2.05,1.8,1.95,87393
740,2017-01-05,2.055,2.095,2.0,2.05,8799
741,2017-01-04,2.1,2.1369,2.0,2.0,39891
742,2017-01-03,1.85,2.1,1.85,2.05,46082
743,2016-12-30,1.95,2.05,1.65,1.75,160635
744,2016-12-29,2.1,2.15,1.9,1.9,109206
745,2016-12-28,2.25,2.25,2.1,2.1,49508
746,2016-12-27,2.245,2.3,2.2,2.2,16865
747,2016-12-23,2.15,2.25,2.15,2.25,23294
748,2016-12-22,2.1633,2.25,2.15,2.15,18109
749,2016-12-21,2.245,2.3,2.15,2.15,26318
750,2016-12-20,2.3,2.3,2.1,2.25,59886
751,2016-12-19,2.2968,2.35,2.25,2.25,7948
752,2016-12-16,2.25,2.35,2.2,2.3,17878
753,2016-12-15,2.25,2.35,2.1,2.2,57172
754,2016-12-14,2.4,2.4,2.25,2.25,26949
755,2016-12-13,2.25,2.5,2.225,2.4,86364
756,2016-12-12,2.15,2.3879,2.15,2.25,31289
757,2016-12-09,2.3,2.4,2.1,2.2,27972
758,2016-12-08,2.45,2.45,2.25,2.3,30179
759,2016-12-07,2.325,2.4,2.325,2.35,13378
760,2016-12-06,2.4,2.428,2.25,2.3,34491
761,2016-12-05,2.3,2.45,2.3,2.35,25247
762,2016-12-02,2.15,2.275,2.15,2.275,4707
763,2016-12-01,2.45,2.495,2.1,2.15,34441
764,2016-11-30,2.45,2.5,2.3,2.34,34579
765,2016-11-29,2.6,2.6,2.35,2.375,42725
766,2016-11-28,2.2,2.7,2.2,2.55,76540
767,2016-11-25,2.0,2.3,2.0,2.3,33771
768,2016-11-23,2.1792,2.2,1.95,1.95,22045
769,2016-11-22,2.15,2.2,2.05,2.1,19702
770,2016-11-21,2.1,2.2367,2.1,2.1,23675
771,2016-11-18,2.1868,2.25,2.1,2.2334,23017
772,2016-11-17,2.1,2.3,2.1,2.15,22072
773,2016-11-16,2.15,2.3,2.05,2.05,46826
774,2016-11-15,1.95,2.245,1.9,2.2,61000
775,2016-11-14,1.7,1.95,1.7,1.95,45899
776,2016-11-11,1.75,1.95,1.75,1.9,14577
777,2016-11-10,1.65,1.9,1.65,1.85,28452
778,2016-11-09,1.6,1.95,1.6,1.85,23305
779,2016-11-08,1.8373,1.8373,1.35,1.65,98624
780,2016-11-07,1.75,1.85,1.75,1.8,14706
781,2016-11-04,1.65,1.845,1.65,1.75,34618
782,2016-11-03,1.95,1.95,1.525,1.7,125678
783,2016-11-02,2.25,2.25,1.7,1.9,184352
784,2016-11-01,2.34,2.45,2.2,2.25,127339
785,2016-10-31,2.1,2.3,2.0,2.3,103366
786,2016-10-28,2.24,2.24,2.1389,2.14,34045
787,2016-10-27,2.3,2.3617,2.2,2.23,41709
788,2016-10-26,2.51,2.51,2.3,2.3,12477
789,2016-10-25,2.55,2.71,2.39,2.41,140301
790,2016-10-24,2.56,2.72,2.43,2.47,52891
791,2016-10-21,2.4329,2.66,2.4329,2.58,53954
792,2016-10-20,2.35,2.52,2.318,2.45,22295
793,2016-10-19,2.29,2.36,2.27,2.31,78792
794,2016-10-18,2.271,2.34,2.27,2.27,2388
795,2016-10-17,2.3,2.31,2.2501,2.31,20319
796,2016-10-14,2.322,2.33,2.25,2.27,25510
797,2016-10-13,2.3199,2.44,2.31,2.35,12165
798,2016-10-12,2.36,2.36,2.3,2.32,12016
799,2016-10-11,2.4306,2.4521,2.32,2.39,23992
800,2016-10-10,2.37,2.5,2.37,2.45,22428
801,2016-10-07,2.45,2.45,2.37,2.4,7603
802,2016-10-06,2.5,2.5001,2.34,2.43,38000
803,2016-10-05,2.4224,2.57,2.42,2.52,46377
804,2016-10-04,2.466,2.466,2.4,2.41,10301
805,2016-10-03,2.46,2.47,2.4,2.42,20508
806,2016-09-30,2.43,2.54,2.4,2.48,70368
807,2016-09-29,2.58,2.5889,2.37,2.43,76811
808,2016-09-28,2.57,2.7058,2.46,2.56,230060
809,2016-09-27,2.32,2.63,2.28,2.31,600907
810,2016-09-26,2.326,2.33,2.16,2.29,120432
811,2016-09-23,2.23,2.36,2.22,2.32,66768
812,2016-09-22,2.31,2.31,2.15,2.18,64757
813,2016-09-21,2.3,2.3,2.24,2.26,13386
814,2016-09-20,2.25,2.34,2.24,2.28,30732
815,2016-09-19,2.4,2.4999,2.2,2.25,221816
816,2016-09-16,3.0484,3.16,2.31,2.31,412104
817,2016-09-15,3.07,3.28,2.88,3.1,164010
818,2016-09-14,2.87,3.0704,2.84,3.03,194054
819,2016-09-13,2.61,2.91,2.39,2.85,297170
820,2016-09-12,2.52,2.62,2.3,2.53,160096
821,2016-09-09,2.52,2.55,2.46,2.54,76182
822,2016-09-08,2.42,2.51,2.4,2.5,512844
823,2016-09-07,2.5,2.51,2.44,2.45,66844
824,2016-09-06,2.31,2.5,2.16,2.48,140049
825,2016-09-02,2.2796,2.34,2.27,2.31,66109
826,2016-09-01,2.25,2.34,2.25,2.34,11030
827,2016-08-31,2.26,2.37,2.22,2.27,21759
828,2016-08-30,2.36,2.39,2.25,2.27,52445
829,2016-08-29,2.2688,2.35,2.25,2.35,41474
830,2016-08-26,2.29,2.29,2.21,2.28,2350
831,2016-08-25,2.2239,2.25,2.15,2.2,18902
832,2016-08-24,2.2799,2.28,2.2101,2.2101,16043
833,2016-08-23,2.28,2.31,2.25,2.25,35810
834,2016-08-22,2.3,2.3317,2.27,2.29,12725
835,2016-08-19,2.2304,2.27,2.2304,2.2379,28375
836,2016-08-18,2.25,2.29,2.2199,2.29,23465
837,2016-08-17,2.2534,2.27,2.2101,2.24,13708
838,2016-08-16,2.28,2.28,2.28,2.28,203
839,2016-08-15,2.26,2.3492,2.26,2.28,14702
840,2016-08-12,2.28,2.3,2.2501,2.2899,6181
841,2016-08-11,2.268,2.29,2.14,2.26,21057
842,2016-08-10,2.3396,2.38,2.21,2.24,23038
843,2016-08-09,2.4,2.401,2.3,2.33,112528
844,2016-08-08,2.4,2.49,2.375,2.425,81417
845,2016-08-05,2.41,2.4492,2.36,2.3918,25740
846,2016-08-04,2.45,2.45,2.41,2.43,118914
847,2016-08-03,2.42,2.48,2.3801,2.45,40145
848,2016-08-02,2.36,2.48,2.3164,2.38,13941
849,2016-08-01,2.4,2.415,2.21,2.4,96691
850,2016-07-29,2.3322,2.4,2.3201,2.4,19502
851,2016-07-28,2.37,2.3999,2.3001,2.32,20667
852,2016-07-27,2.2,2.37,2.2,2.33,38525
853,2016-07-26,2.26,2.3,2.2,2.22,51747
854,2016-07-25,2.5,2.5,2.31,2.32,49055
855,2016-07-22,2.5,2.5,2.3101,2.44,247122
856,2016-07-21,2.75,2.8699,2.725,2.85,35475
857,2016-07-20,2.6849,2.74,2.65,2.74,18388
858,2016-07-19,2.55,2.75,2.54,2.75,23945
859,2016-07-18,2.5002,2.53,2.41,2.52,10505
860,2016-07-15,2.5197,2.53,2.489,2.5,12240
861,2016-07-14,2.6,2.694,2.46,2.52,46244
862,2016-07-13,2.69,2.7281,2.55,2.65,24725
863,2016-07-12,3.0811,3.0811,2.69,2.72,10919
864,2016-07-11,2.83,2.85,2.75,2.85,11424
865,2016-07-08,2.89,2.97,2.68,2.72,35469
866,2016-07-07,2.8,3.15,2.74,2.83,20509
867,2016-07-06,2.9249,2.9382,2.71,2.75,28025
868,2016-07-05,2.9,2.925,2.835,2.9,38987
869,2016-07-01,2.8801,2.95,2.87,2.89,17708
870,2016-06-30,2.9,3.0,2.79,2.89,11388
871,2016-06-29,3.0,3.23,2.79,2.88,36398
872,2016-06-28,2.94,3.005,2.81,2.89,34506
873,2016-06-27,3.05,3.05,2.86,2.89,28015
874,2016-06-24,2.75,3.03,2.75,3.01,63341
875,2016-06-23,3.0101,3.13,2.98,2.98,31527
876,2016-06-22,2.98,2.98,2.96,2.97,3320
877,2016-06-21,3.12,3.12,2.96,3.02,5227
878,2016-06-20,3.22,3.22,2.93,3.07,15680
879,2016-06-17,2.9101,3.14,2.9,3.14,9643
880,2016-06-16,2.9001,2.93,2.9,2.9,1768
881,2016-06-15,2.8859,3.0539,2.8859,2.96,8871
882,2016-06-14,2.97,2.97,2.8609,2.89,11298
883,2016-06-13,2.9552,2.9799,2.91,2.9466,5904
884,2016-06-10,2.92,3.05,2.825,3.01,21036
885,2016-06-09,2.91,2.99,2.8686,2.92,9223
886,2016-06-08,2.8701,2.98,2.8399,2.98,10236
887,2016-06-07,2.95,3.01,2.87,2.87,19712
888,2016-06-06,3.07,3.07,2.94,2.99,20264
889,2016-06-03,3.15,3.15,2.99,3.05,23577
890,2016-06-02,3.09,3.4,2.98,3.2,56931
891,2016-06-01,3.15,3.15,2.8766,3.02,18682
892,2016-05-31,3.19,3.3,3.0,3.05,63303
893,2016-05-27,2.55,3.13,2.55,3.06,94053
894,2016-05-26,2.45,2.7299,2.4,2.63,14285
895,2016-05-25,2.6653,2.6653,2.41,2.44,2725
896,2016-05-24,2.3101,2.45,2.26,2.44,16909
897,2016-05-23,2.45,2.6896,2.41,2.46,49968
898,2016-05-20,2.19,2.465,2.14,2.45,29705
899,2016-05-19,2.46,2.46,2.1888,2.19,33676
900,2016-05-18,2.3501,2.63,2.3501,2.44,42591
901,2016-05-17,2.57,2.63,2.36,2.39,55425
902,2016-05-16,2.2,2.81,2.1299,2.51,75601
903,2016-05-13,2.26,2.4999,2.0968,2.2,132501
904,2016-05-12,2.71,2.71,2.34,2.37,172959
905,2016-05-11,2.94,3.0255,2.65,2.71,51487
906,2016-05-10,3.21,3.21,2.51,3.08,131748
907,2016-05-09,3.13,3.4,3.13,3.26,23180
908,2016-05-06,3.47,3.52,3.1,3.22,83948
909,2016-05-05,3.63,3.714,3.4594,3.56,26371
910,2016-05-04,3.5,3.76,3.4,3.76,117665
911,2016-05-03,3.46,3.69,3.46,3.51,35700
912,2016-05-02,3.62,3.66,3.39,3.46,24781
913,2016-04-29,3.68,3.7268,3.52,3.53,5439
914,2016-04-28,3.77,3.8,3.57,3.59,12926
915,2016-04-27,3.71,3.9399,3.68,3.74,5615
916,2016-04-26,4.05,4.12,3.72,3.73,34351
917,2016-04-25,3.93,3.94,3.85,3.86,11620
918,2016-04-22,3.97,4.0,3.9,3.98,7316
919,2016-04-21,3.85,3.95,3.8433,3.94,4766
920,2016-04-20,3.8972,3.94,3.85,3.8511,7001
921,2016-04-19,3.96,3.96,3.685,3.87,16623
922,2016-04-18,3.72,4.07,3.72,4.01,35567
923,2016-04-15,3.78,3.78,3.67,3.77,12511
924,2016-04-14,3.59,3.715,3.59,3.7,17239
925,2016-04-13,3.7,3.72,3.56,3.64,17373
926,2016-04-12,3.62,3.7,3.6,3.6867,2608
927,2016-04-11,3.65,3.6899,3.53,3.6401,12668
928,2016-04-08,3.47,3.74,3.44,3.6701,16929
929,2016-04-07,3.8299,3.83,3.66,3.72,26688
930,2016-04-06,3.6936,3.8401,3.64,3.81,50780
931,2016-04-05,3.536,3.69,3.52,3.69,14817
932,2016-04-04,3.47,3.655,3.47,3.53,36046
933,2016-04-01,3.54,3.54,3.347,3.46,19289
934,2016-03-31,3.18,3.47,3.1501,3.4,45119
935,2016-03-30,3.39,3.58,3.12,3.22,66678
936,2016-03-29,3.45,3.65,3.31,3.335,162763
937,2016-03-28,3.15,3.49,3.06,3.4201,500974
938,2016-03-24,3.57,3.7,3.41,3.55,8795
939,2016-03-23,3.74,3.7644,3.5,3.57,31780
940,2016-03-22,3.5001,3.85,3.5,3.5901,44307
941,2016-03-21,3.59,3.7,3.59,3.63,7678
942,2016-03-18,3.29,3.8,3.29,3.57,32295
943,2016-03-17,3.4099,3.5,3.25,3.5,48691
944,2016-03-16,3.67,3.67,3.26,3.42,51640
945,2016-03-15,3.6835,3.8375,3.56,3.65,37196
946,2016-03-14,3.54,3.72,3.538,3.61,45357
947,2016-03-11,3.4,3.6123,3.4,3.51,33420
948,2016-03-10,3.3284,3.6,3.3,3.51,58344
949,2016-03-09,3.3,3.54,3.29,3.54,27397
950,2016-03-08,3.39,3.4666,3.314,3.32,6653
951,2016-03-07,3.1,3.36,3.0655,3.35,10042
952,2016-03-04,3.24,3.4,3.239,3.25,22423
953,2016-03-03,3.2,3.25,3.13,3.223,27876
954,2016-03-02,3.143,3.25,3.13,3.17,37451
955,2016-03-01,3.2299,3.36,3.16,3.19,16198
956,2016-02-29,3.44,3.45,3.353,3.4,16223
957,2016-02-26,3.4358,3.4358,3.25,3.3,4326
958,2016-02-25,3.35,3.35,3.07,3.22,8998
959,2016-02-24,3.26,3.404,3.2258,3.38,13863
960,2016-02-23,3.26,3.27,3.17,3.17,18084
961,2016-02-22,3.35,3.52,3.22,3.32,45056
962,2016-02-19,3.37,3.4589,3.25,3.38,8671
963,2016-02-18,3.5,3.515,3.16,3.337,10422
964,2016-02-17,3.13,3.57,3.13,3.47,13338
965,2016-02-16,3.24,3.4001,3.12,3.18,23045
966,2016-02-12,3.17,3.23,3.17,3.18,3506
967,2016-02-11,3.21,3.39,3.05,3.1501,26768
968,2016-02-10,3.16,3.2699,3.15,3.21,9604
969,2016-02-09,3.11,3.201,3.01,3.13,22242
970,2016-02-08,3.35,3.35,3.23,3.29,11903
971,2016-02-05,3.31,3.4,3.15,3.4,44800
972,2016-02-04,3.05,3.18,3.0,3.163,11099
973,2016-02-03,3.2092,3.2299,3.0,3.08,38908
974,2016-02-02,3.15,3.19,3.03,3.07,18161
975,2016-02-01,3.28,3.3352,3.05,3.13,19183
976,2016-01-29,3.13,3.32,3.0811,3.27,48396
977,2016-01-28,3.24,3.2724,3.1,3.1848,32901
978,2016-01-27,3.31,3.3799,3.17,3.18,34937
979,2016-01-26,3.5,3.569,3.36,3.38,72935
980,2016-01-25,3.64,3.89,3.49,3.5,18221
981,2016-01-22,3.68,3.9,3.46,3.65,76532
982,2016-01-21,4.25,4.25,3.3,3.669,101949
983,2016-01-20,4.08,4.34,3.86,4.28,155190
984,2016-01-19,4.31,4.31,3.99,4.1,177790
985,2016-01-15,4.04,4.33,4.0,4.25,52850
986,2016-01-14,4.25,4.4098,4.21,4.4,41426
987,2016-01-13,4.39,4.44,4.27,4.38,57816
988,2016-01-12,4.38,4.52,4.2955,4.39,89148
989,2016-01-11,4.3,4.38,4.16,4.36,173072
990,2016-01-08,4.2,4.33,4.102,4.2,105381
991,2016-01-07,4.0,4.32,4.0,4.22,146971
992,2016-01-06,4.3501,4.41,4.05,4.22,43604
993,2016-01-05,4.2101,4.5,4.2101,4.445,11595
994,2016-01-04,4.62,4.62,4.42,4.4275,24220
995,2015-12-31,4.61,4.75,4.44,4.75,43722
996,2015-12-30,4.75,4.81,4.6,4.66,34282
997,2015-12-29,4.9138,5.0,4.74,4.78,31925
998,2015-12-28,4.74,4.85,4.74,4.8,14435
999,2015-12-24,4.82,5.04,4.79,4.82,20239
1000,2015-12-23,5.1305,5.18,4.77,4.8,29583
1001,2015-12-22,5.2,5.35,4.9,5.06,162750
1002,2015-12-21,4.92,5.27,4.9,5.16,114950
1003,2015-12-18,5.05,5.17,4.81,4.92,110005
1004,2015-12-17,5.0,5.1,4.56,5.1,151467
1005,2015-12-16,4.15,5.07,3.9459,4.89,298118
1006,2015-12-15,3.21,4.07,3.21,3.89,229962
1007,2015-12-14,3.16,3.2,3.0,3.07,62537
1008,2015-12-11,3.29,3.41,3.17,3.19,15698
1009,2015-12-10,3.52,3.52,3.34,3.35,23776
1010,2015-12-09,3.4576,3.57,3.4576,3.495,18546
1011,2015-12-08,3.48,3.63,3.45,3.535,26609
1012,2015-12-07,3.7,3.7,3.45,3.59,43657
1013,2015-12-04,3.774,3.83,3.696,3.76,16451
1014,2015-12-03,3.869,3.869,3.71,3.73,20957
1015,2015-12-02,3.9,3.9,3.71,3.72,16665
1016,2015-12-01,4.21,4.21,3.82,3.91,49730
1017,2015-11-30,4.24,4.41,4.15,4.15,26276
1018,2015-11-27,4.11,4.247,4.11,4.23,4433
1019,2015-11-25,4.0,4.1896,3.9796,4.17,18814
1020,2015-11-24,3.92,4.02,3.92,3.9508,8913
1021,2015-11-23,3.79,3.98,3.72,3.96,27946
1022,2015-11-20,3.91,3.91,3.69,3.76,21778
1023,2015-11-19,3.92,3.96,3.73,3.81,26982
1024,2015-11-18,3.74,3.98,3.4,3.94,104366
1025,2015-11-17,3.94,3.94,3.686,3.7,107654
1026,2015-11-16,4.2,4.2,3.9,3.98,130276
1027,2015-11-13,4.1,4.36,3.89,4.225,97154
1028,2015-11-12,4.2,4.21,4.07,4.13,43715
1029,2015-11-11,4.09,4.2897,4.05,4.19,89856
1030,2015-11-10,4.0,4.1,3.96,4.05,78677
1031,2015-11-09,4.05,4.054,3.86,3.99,73257
1032,2015-11-06,4.08,4.1,3.81,4.04,168717
1033,2015-11-05,4.05,4.1,3.88,4.03,125420
1034,2015-11-04,4.41,4.44,3.861,4.07,143553
1035,2015-11-03,4.07,4.41,4.07,4.39,164548
1036,2015-11-02,4.07,4.15,4.0,4.08,179745
1037,2015-10-30,4.1,4.18,4.02,4.06,115811
1038,2015-10-29,4.14,4.23,3.9899,4.15,97104
1039,2015-10-28,4.15,4.19,4.05,4.09,164832
1040,2015-10-27,4.16,4.19,4.1,4.11,181121
1041,2015-10-26,4.13,4.19,4.12,4.16,128231
1042,2015-10-23,4.1,4.16,4.01,4.1001,110109
1043,2015-10-22,4.17,4.22,4.05,4.08,182919
1044,2015-10-21,4.38,4.39,4.1,4.17,168735
1045,2015-10-20,4.47,4.56,4.33,4.36,176465
1046,2015-10-19,4.48,4.6299,4.43,4.5,54904
1047,2015-10-16,4.4601,4.53,4.44,4.52,28004
1048,2015-10-15,4.51,4.65,4.46,4.5,111413
1049,2015-10-14,4.5,4.5999,4.37,4.46,61840
1050,2015-10-13,4.37,4.61,4.37,4.5,88701
1051,2015-10-12,4.38,4.51,4.31,4.46,47882
1052,2015-10-09,4.22,4.39,4.22,4.35,41136
1053,2015-10-08,4.18,4.27,4.13,4.24,26960
1054,2015-10-07,4.2,4.2,4.09,4.16,26656
1055,2015-10-06,4.1,4.3,4.06,4.24,48484
1056,2015-10-05,4.14,4.22,3.9433,4.1,37436
1057,2015-10-02,3.99,4.11,3.87,4.07,125470
1058,2015-10-01,4.44,4.45,3.95,4.0,156469
1059,2015-09-30,4.25,4.47,4.0,4.45,59265
1060,2015-09-29,4.2,4.49,4.1,4.28,61632
1061,2015-09-28,4.15,4.28,3.9,4.18,78624
1062,2015-09-25,4.58,4.58,4.13,4.18,70080
1063,2015-09-24,4.55,4.6,4.42,4.57,57460
1064,2015-09-23,4.72,4.74,4.56,4.56,20137
1065,2015-09-22,4.8,4.8192,4.65,4.76,23230
1066,2015-09-21,5.0,5.01,4.68,4.81,77523
1067,2015-09-18,4.9,5.1899,4.82,4.94,122099
1068,2015-09-17,4.82,4.97,4.8,4.84,38686
1069,2015-09-16,4.8101,4.93,4.8,4.82,15043
1070,2015-09-15,4.88,4.95,4.84,4.9099,22107
1071,2015-09-14,4.9,4.9,4.76,4.82,44668
1072,2015-09-11,4.96,5.15,4.75,4.9,41578
1073,2015-09-10,4.87,5.1,4.86,5.08,12627
1074,2015-09-09,5.03,5.12,4.9,4.96,39234
1075,2015-09-08,4.88,5.02,4.82,5.01,31049
1076,2015-09-04,4.8499,5.05,4.84,5.05,10331
1077,2015-09-03,4.894,4.9399,4.79,4.88,16097
1078,2015-09-02,4.95,4.95,4.61,4.81,27779
1079,2015-09-01,4.9,5.02,4.83,4.918,24010
1080,2015-08-31,5.12,5.12,4.91,4.91,24903
1081,2015-08-28,5.1,5.2,5.05,5.15,12667
1082,2015-08-27,4.94,5.14,4.94,5.02,27085
1083,2015-08-26,5.1,5.1,4.45,5.06,43007
1084,2015-08-25,5.16,5.16,4.86,5.05,27461
1085,2015-08-24,5.07,5.083,4.44,5.03,65759
1086,2015-08-21,4.98,5.1799,4.87,5.08,40354
1087,2015-08-20,5.3999,5.3999,4.84,4.96,52279
1088,2015-08-19,5.51,5.74,5.05,5.18,93343
1089,2015-08-18,5.45,5.8,5.19,5.4,159994
1090,2015-08-17,4.63,5.42,4.6,5.3906,187541
1091,2015-08-14,4.65,4.762,4.4801,4.56,50009
1092,2015-08-13,4.8429,4.88,4.62,4.62,34121
1093,2015-08-12,4.9,4.91,4.72,4.82,41264
1094,2015-08-11,4.8,4.92,4.8,4.9,40173
1095,2015-08-10,4.61,4.75,4.61,4.67,25323
1096,2015-08-07,4.471,4.75,4.471,4.56,11045
1097,2015-08-06,4.53,4.81,4.5249,4.54,30933
1098,2015-08-05,4.66,4.72,4.55,4.698,21250
1099,2015-08-04,4.75,4.75,4.26,4.59,47884
1100,2015-08-03,4.82,4.86,4.4494,4.725,82088
1101,2015-07-31,4.9,5.0,4.845,4.91,13745
1102,2015-07-30,5.05,5.14,4.9,4.94,21897
1103,2015-07-29,5.0,5.13,5.0,5.1052,11963
1104,2015-07-28,4.9,5.063,4.9,5.032,10455
1105,2015-07-27,4.85,4.99,4.8,4.9,16964
1106,2015-07-24,5.15,5.2,4.81,4.92,41191
1107,2015-07-23,5.16,5.31,5.1401,5.25,9606
1108,2015-07-22,5.02,5.2459,5.0,5.22,15156
1109,2015-07-21,5.03,5.19,4.9,5.03,31667
1110,2015-07-20,5.2,5.2,4.9101,4.99,44173
1111,2015-07-17,5.34,5.4299,5.02,5.23,75965
1112,2015-07-16,5.13,5.277,5.07,5.13,38473
1113,2015-07-15,5.4,5.65,5.02,5.03,81060
1114,2015-07-14,5.3413,5.35,5.15,5.34,72757
1115,2015-07-13,5.16,5.71,5.0,5.22,35309
1116,2015-07-10,5.28,5.44,5.1101,5.14,36716
1117,2015-07-09,5.0328,5.16,5.0001,5.16,19445
1118,2015-07-08,5.285,5.285,4.95,5.03,42321
1119,2015-07-07,5.23,5.37,5.13,5.3,21540
1120,2015-07-06,5.54,5.65,5.15,5.36,55579
1121,2015-07-02,5.23,5.47,5.15,5.47,37899
1122,2015-07-01,5.29,5.582,5.08,5.16,54299
1123,2015-06-30,5.5,5.66,5.21,5.25,70131
1124,2015-06-29,5.7,5.7,5.18,5.47,86179
1125,2015-06-26,5.25,5.86,5.02,5.65,163055
1126,2015-06-25,5.15,5.31,4.96,5.3,34335
1127,2015-06-24,5.24,5.28,5.01,5.2,55476
1128,2015-06-23,5.25,5.5,4.9,5.02,130875
1129,2015-06-22,4.66,5.15,4.48,5.15,97383
1130,2015-06-19,4.7,4.93,4.4,4.82,96488
1131,2015-06-18,4.69,4.85,4.5437,4.75,26962
1132,2015-06-17,5.04,5.04,4.55,4.57,37454
1133,2015-06-16,5.0,5.15,4.7,4.83,101224
1134,2015-06-15,4.85,5.1489,4.5,4.89,84278
1135,2015-06-12,4.25,4.9899,4.2,4.87,100740
1136,2015-06-11,4.12,4.16,4.09,4.11,11830
1137,2015-06-10,4.05,4.2,4.0,4.16,18560
1138,2015-06-09,4.21,4.21,3.92,4.05,51526
1139,2015-06-08,4.25,4.29,4.1168,4.14,54662
1140,2015-06-05,4.43,4.43,4.06,4.2399,207445
1141,2015-06-04,4.5,4.5,4.35,4.43,17297
1142,2015-06-03,4.72,4.75,4.31,4.5,45256
1143,2015-06-02,4.7101,4.8699,4.5,4.64,41203
1144,2015-06-01,4.79,4.87,4.75,4.75,12074
1145,2015-05-29,4.77,4.88,4.73,4.84,12086
1146,2015-05-28,4.9699,4.9699,4.665,4.73,17413
1147,2015-05-27,4.91,4.91,4.59,4.756,30106
1148,2015-05-26,5.05,5.05,4.74,4.84,24450
1149,2015-05-22,5.06,5.1195,4.88,5.0723,12960
1150,2015-05-21,4.946,5.09,4.8,5.06,17178
1151,2015-05-20,4.92,4.92,4.62,4.8,44688
1152,2015-05-19,4.61,4.7918,4.38,4.65,79323
1153,2015-05-18,4.66,4.8899,4.61,4.654,35628
1154,2015-05-15,4.89,5.15,4.702,4.88,16323
1155,2015-05-14,4.9,5.05,4.8,4.95,8059
1156,2015-05-13,4.9101,5.01,4.9,4.92,11632
1157,2015-05-12,5.0,5.14,4.69,5.1,46753
1158,2015-05-11,4.83,5.195,4.75,5.1637,47329
1159,2015-05-08,4.71,5.03,4.6925,4.89,18733
1160,2015-05-07,4.86,4.88,4.62,4.72,28505
1161,2015-05-06,5.0,5.035,4.3,4.91,212761
1162,2015-05-05,5.3,5.4199,5.01,5.02,27719
1163,2015-05-04,5.06,5.5,5.06,5.21,44428
1164,2015-05-01,5.29,5.29,5.02,5.11,22748
1165,2015-04-30,5.2,5.27,5.05,5.27,32622
1166,2015-04-29,5.26,5.5,5.11,5.17,77660
1167,2015-04-28,5.19,5.38,5.04,5.23,64059
1168,2015-04-27,5.38,5.65,5.15,5.15,116665
1169,2015-04-24,5.2,5.44,5.11,5.37,40339
1170,2015-04-23,5.38,5.5,5.279,5.28,53070
1171,2015-04-22,5.37,5.7299,5.12,5.3962,48711
1172,2015-04-21,5.46,5.72,5.24,5.44,37425
1173,2015-04-20,5.54,5.6,5.25,5.4501,78038
1174,2015-04-17,5.69,5.69,5.391,5.53,43544
1175,2015-04-16,5.853,5.853,5.42,5.6,160453
1176,2015-04-15,5.94,6.24,5.7708,5.89,268698
1177,2015-04-14,5.99,6.05,5.64,5.88,167807
1178,2015-04-13,5.64,5.96,5.507,5.93,140819
1179,2015-04-10,5.74,5.74,5.4201,5.58,64851
1180,2015-04-09,5.87,5.949,5.552,5.67,128047
